Fecha,Symbol,Fold,Target,Predicted,Model,TargetName
2020-09-09,NVDA,2020,0.26826,0.33759114,XGBRegressor,TARGET_TREND_ANG_15_8
2020-09-10,NVDA,2020,0.29013,0.30134916,XGBRegressor,TARGET_TREND_ANG_15_8
2020-09-11,NVDA,2020,0.32525,0.37450093,XGBRegressor,TARGET_TREND_ANG_15_8
2020-09-14,NVDA,2020,0.44777,0.5631252,XGBRegressor,TARGET_TREND_ANG_15_8
2020-09-15,NVDA,2020,0.51974,0.61738324,XGBRegressor,TARGET_TREND_ANG_15_8
2020-09-16,NVDA,2020,0.57372,0.45227206,XGBRegressor,TARGET_TREND_ANG_15_8
2020-09-17,NVDA,2020,0.57627,0.47691876,XGBRegressor,TARGET_TREND_ANG_15_8
2020-09-18,NVDA,2020,0.65358,0.45145705,XGBRegressor,TARGET_TREND_ANG_15_8
2020-09-21,NVDA,2020,0.6856,0.4631146,XGBRegressor,TARGET_TREND_ANG_15_8
2020-09-22,NVDA,2020,0.66364,0.4642738,XGBRegressor,TARGET_TREND_ANG_15_8
2020-09-23,NVDA,2020,0.72465,0.4723943,XGBRegressor,TARGET_TREND_ANG_15_8
2020-09-24,NVDA,2020,0.77268,0.54189366,XGBRegressor,TARGET_TREND_ANG_15_8
2020-09-25,NVDA,2020,0.79052,0.6135661,XGBRegressor,TARGET_TREND_ANG_15_8
2020-09-28,NVDA,2020,0.79693,0.6518131,XGBRegressor,TARGET_TREND_ANG_15_8
2020-09-29,NVDA,2020,0.78049,0.6692837,XGBRegressor,TARGET_TREND_ANG_15_8
2020-09-30,NVDA,2020,0.78617,0.68226534,XGBRegressor,TARGET_TREND_ANG_15_8
2020-10-01,NVDA,2020,0.79147,0.65636224,XGBRegressor,TARGET_TREND_ANG_15_8
2020-10-02,NVDA,2020,0.76782,0.5049061,XGBRegressor,TARGET_TREND_ANG_15_8
2020-10-05,NVDA,2020,0.71605,0.57515824,XGBRegressor,TARGET_TREND_ANG_15_8
2020-10-06,NVDA,2020,0.67601,0.5741307,XGBRegressor,TARGET_TREND_ANG_15_8
2020-10-07,NVDA,2020,0.61459,0.61775035,XGBRegressor,TARGET_TREND_ANG_15_8
2020-10-08,NVDA,2020,0.57011,0.5264479,XGBRegressor,TARGET_TREND_ANG_15_8
2020-10-09,NVDA,2020,0.53424,0.5694302,XGBRegressor,TARGET_TREND_ANG_15_8
2020-10-12,NVDA,2020,0.49297,0.593405,XGBRegressor,TARGET_TREND_ANG_15_8
2020-10-13,NVDA,2020,0.42911,0.5883651,XGBRegressor,TARGET_TREND_ANG_15_8
2020-10-14,NVDA,2020,0.37605,0.5270438,XGBRegressor,TARGET_TREND_ANG_15_8
2020-10-15,NVDA,2020,0.35152,0.49657276,XGBRegressor,TARGET_TREND_ANG_15_8
2020-10-16,NVDA,2020,0.30248,0.48332962,XGBRegressor,TARGET_TREND_ANG_15_8
2020-10-19,NVDA,2020,0.27782,0.391108,XGBRegressor,TARGET_TREND_ANG_15_8
2020-10-20,NVDA,2020,0.24003,0.43542212,XGBRegressor,TARGET_TREND_ANG_15_8
2020-10-21,NVDA,2020,0.23346,0.43673298,XGBRegressor,TARGET_TREND_ANG_15_8
2020-10-22,NVDA,2020,0.25669,0.38937756,XGBRegressor,TARGET_TREND_ANG_15_8
2020-10-23,NVDA,2020,0.32978,0.4480848,XGBRegressor,TARGET_TREND_ANG_15_8
2020-10-26,NVDA,2020,0.43004,0.4116197,XGBRegressor,TARGET_TREND_ANG_15_8
2020-10-27,NVDA,2020,0.55962,0.47380447,XGBRegressor,TARGET_TREND_ANG_15_8
2020-10-28,NVDA,2020,0.5936,0.30532342,XGBRegressor,TARGET_TREND_ANG_15_8
2020-10-29,NVDA,2020,0.57045,0.43922144,XGBRegressor,TARGET_TREND_ANG_15_8
2020-10-30,NVDA,2020,0.59804,0.32258904,XGBRegressor,TARGET_TREND_ANG_15_8
2020-11-02,NVDA,2020,0.61251,0.38118774,XGBRegressor,TARGET_TREND_ANG_15_8
2020-11-03,NVDA,2020,0.62882,0.45945936,XGBRegressor,TARGET_TREND_ANG_15_8
2020-11-04,NVDA,2020,0.62497,0.6478902,XGBRegressor,TARGET_TREND_ANG_15_8
2020-11-05,NVDA,2020,0.63351,0.662642,XGBRegressor,TARGET_TREND_ANG_15_8
2020-11-06,NVDA,2020,0.58883,0.7273538,XGBRegressor,TARGET_TREND_ANG_15_8
2020-11-09,NVDA,2020,0.57235,0.55248296,XGBRegressor,TARGET_TREND_ANG_15_8
2020-11-10,NVDA,2020,0.48051,0.3785723,XGBRegressor,TARGET_TREND_ANG_15_8
2020-11-11,NVDA,2020,0.39324,0.40243623,XGBRegressor,TARGET_TREND_ANG_15_8
2020-11-12,NVDA,2020,0.32923,0.46467125,XGBRegressor,TARGET_TREND_ANG_15_8
2020-11-13,NVDA,2020,0.33513,0.36148837,XGBRegressor,TARGET_TREND_ANG_15_8
2020-11-16,NVDA,2020,0.37758,0.43612677,XGBRegressor,TARGET_TREND_ANG_15_8
2020-11-17,NVDA,2020,0.47081,0.48225567,XGBRegressor,TARGET_TREND_ANG_15_8
2020-11-18,NVDA,2020,0.50443,0.4694868,XGBRegressor,TARGET_TREND_ANG_15_8
2020-11-19,NVDA,2020,0.48161,0.51074475,XGBRegressor,TARGET_TREND_ANG_15_8
2020-11-20,NVDA,2020,0.49307,0.47273013,XGBRegressor,TARGET_TREND_ANG_15_8
2020-11-23,NVDA,2020,0.52019,0.46845558,XGBRegressor,TARGET_TREND_ANG_15_8
2020-11-24,NVDA,2020,0.53689,0.40285128,XGBRegressor,TARGET_TREND_ANG_15_8
2020-11-25,NVDA,2020,0.54837,0.4519885,XGBRegressor,TARGET_TREND_ANG_15_8
2020-11-27,NVDA,2020,0.52467,0.48207542,XGBRegressor,TARGET_TREND_ANG_15_8
2020-11-30,NVDA,2020,0.50933,0.55254924,XGBRegressor,TARGET_TREND_ANG_15_8
2020-12-01,NVDA,2020,0.50268,0.56232136,XGBRegressor,TARGET_TREND_ANG_15_8
2020-12-02,NVDA,2020,0.49276,0.60936975,XGBRegressor,TARGET_TREND_ANG_15_8
2020-12-03,NVDA,2020,0.48835,0.5453088,XGBRegressor,TARGET_TREND_ANG_15_8
2020-12-04,NVDA,2020,0.45912,0.57323647,XGBRegressor,TARGET_TREND_ANG_15_8
2020-12-07,NVDA,2020,0.45614,0.5892696,XGBRegressor,TARGET_TREND_ANG_15_8
2020-12-08,NVDA,2020,0.44828,0.48254606,XGBRegressor,TARGET_TREND_ANG_15_8
2020-12-09,NVDA,2020,0.45523,0.40696,XGBRegressor,TARGET_TREND_ANG_15_8
2020-12-10,NVDA,2020,0.45979,0.4002147,XGBRegressor,TARGET_TREND_ANG_15_8
2020-12-11,NVDA,2020,0.45873,0.42348117,XGBRegressor,TARGET_TREND_ANG_15_8
2020-12-14,NVDA,2020,0.45107,0.5367985,XGBRegressor,TARGET_TREND_ANG_15_8
2020-12-15,NVDA,2020,0.45323,0.56741315,XGBRegressor,TARGET_TREND_ANG_15_8
2020-12-16,NVDA,2020,0.46856,0.5376302,XGBRegressor,TARGET_TREND_ANG_15_8
2020-12-17,NVDA,2020,0.48481,0.5495351,XGBRegressor,TARGET_TREND_ANG_15_8
2020-12-18,NVDA,2020,0.4621,0.52159244,XGBRegressor,TARGET_TREND_ANG_15_8
2020-12-21,NVDA,2020,0.44618,0.52363986,XGBRegressor,TARGET_TREND_ANG_15_8
2020-12-22,NVDA,2020,0.45232,0.61990035,XGBRegressor,TARGET_TREND_ANG_15_8
2020-12-23,NVDA,2020,0.42149,0.53084433,XGBRegressor,TARGET_TREND_ANG_15_8
2020-12-24,NVDA,2020,0.45498,0.5212437,XGBRegressor,TARGET_TREND_ANG_15_8
2020-12-28,NVDA,2020,0.47443,0.5400997,XGBRegressor,TARGET_TREND_ANG_15_8
2020-12-29,NVDA,2020,0.52772,0.49151927,XGBRegressor,TARGET_TREND_ANG_15_8
2020-12-30,NVDA,2020,0.56071,0.56095815,XGBRegressor,TARGET_TREND_ANG_15_8
2020-12-31,NVDA,2020,0.59969,0.5214091,XGBRegressor,TARGET_TREND_ANG_15_8
2021-01-04,NVDA,2021,0.60806,0.5476083,XGBRegressor,TARGET_TREND_ANG_15_8
2021-01-05,NVDA,2021,0.57166,0.578468,XGBRegressor,TARGET_TREND_ANG_15_8
2021-01-06,NVDA,2021,0.5512,0.39484942,XGBRegressor,TARGET_TREND_ANG_15_8
2021-01-07,NVDA,2021,0.54077,0.54047245,XGBRegressor,TARGET_TREND_ANG_15_8
2021-01-08,NVDA,2021,0.56747,0.5414883,XGBRegressor,TARGET_TREND_ANG_15_8
2021-01-11,NVDA,2021,0.58736,0.601858,XGBRegressor,TARGET_TREND_ANG_15_8
2021-01-12,NVDA,2021,0.59333,0.5741134,XGBRegressor,TARGET_TREND_ANG_15_8
2021-01-13,NVDA,2021,0.58231,0.6096787,XGBRegressor,TARGET_TREND_ANG_15_8
2021-01-14,NVDA,2021,0.55701,0.5284407,XGBRegressor,TARGET_TREND_ANG_15_8
2021-01-15,NVDA,2021,0.47797,0.45446756,XGBRegressor,TARGET_TREND_ANG_15_8
2021-01-19,NVDA,2021,0.45057,0.46977505,XGBRegressor,TARGET_TREND_ANG_15_8
2021-01-20,NVDA,2021,0.44062,0.55840623,XGBRegressor,TARGET_TREND_ANG_15_8
2021-01-21,NVDA,2021,0.48085,0.6155781,XGBRegressor,TARGET_TREND_ANG_15_8
2021-01-22,NVDA,2021,0.50751,0.63595724,XGBRegressor,TARGET_TREND_ANG_15_8
